Empréstimo,ValorDoBem,Finalidade,Emprego,TempoEmprego,Negativos,Atrasos,TempoCliente,LC-Recente,LC-Atual,RDS
67824.0,342281.98000000004,Diversas,Professional,14.0,0.0,2.0,270.5,0.0,34.0,28.1%
21352.0,485450.28,Reforma,Professional,12.0,0.0,0.0,203.2,0.0,18.0,21.3%
72534.0,200696.24000000002,Diversas,Geral,5.25,0.0,0.0,184.9,1.0,27.0,36.6%
76616.0,571696.66,Diversas,Outros,2.75,0.0,0.0,176.4,0.0,33.0,38.8%
164222.0,265593.76,Reforma,Outros,,1.0,0.0,353.8,0.0,7.0,22.4%
51810.0,200159.30000000002,Diversas,Outros,7.5,0.0,0.0,108.1,4.0,18.0,43.3%
56520.0,207868.0,Diversas,Geral,,0.0,0.0,252.7,0.0,23.0,
67510.0,449773.60000000003,Diversas,Professional,20.25,0.0,0.0,175.2,0.0,26.0,41.9%
47414.0,313409.68,Diversas,Professional,4.5,0.0,0.0,128.2,2.0,23.0,39.0%
119948.0,615556.18,Diversas,Gerente,,0.0,0.0,199.5,0.0,24.0,33.6%
69708.0,310850.58,Diversas,Outros,,2.0,1.0,244.8,2.0,13.0,44.8%
21352.0,503360.84,Reforma,Professional,11.75,0.0,0.0,221.0,1.0,18.0,22.9%
42076.0,321564.26,Reforma,Outros,19.5,0.0,0.0,147.5,4.0,23.0,32.3%
53694.0,216930.04,Diversas,Professional,6.75,0.0,0.0,168.1,2.0,11.0,27.2%
37052.0,193480.52000000002,Diversas,Geral,0.0,0.0,0.0,163.1,0.0,20.0,36.1%
277890.0,297317.18,Diversas,Outros,16.75,0.0,0.0,217.2,0.0,16.0,36.8%
18526.0,103934.0,Reforma,Outros,,0.0,0.0,240.0,1.0,2.0,
69080.0,310860.0,Diversas,Outros,18.0,0.0,0.0,203.6,1.0,13.0,
3454.0,122538.5,Reforma,Outros,10.75,0.0,0.0,95.4,1.0,9.0,
85408.0,110477.76000000001,Diversas,Comissionado,10.75,4.0,2.0,137.5,5.0,23.0,43.3%
37680.0,200960.0,Diversas,Outros,1.0,0.0,0.0,265.2,0.0,22.0,
86036.0,178584.36000000002,Diversas,Geral,3.25,0.0,1.0,200.3,0.0,11.0,
43332.0,295382.94,Diversas,Geral,9.0,0.0,0.0,223.5,2.0,30.0,41.5%
79756.0,302466.78,Diversas,Outros,17.0,0.0,0.0,113.6,1.0,16.0,32.8%
47728.0,233961.40000000002,Diversas,Professional,17.0,0.0,0.0,177.5,0.0,23.0,41.9%
61858.0,192196.26,Diversas,Outros,17.0,0.0,0.0,114.6,0.0,18.0,42.7%
40820.0,227430.2,Diversas,Professional,19.25,0.0,0.0,193.6,0.0,15.0,25.6%
81954.0,158676.76,Diversas,Outros,24.5,0.0,0.0,143.3,1.0,10.0,26.1%
47728.0,195216.94,Diversas,Outros,,0.0,0.0,127.3,1.0,18.0,39.6%
44274.0,369474.38,Diversas,Professional,1.5,0.0,2.0,136.5,0.0,33.0,30.0%
74418.0,319199.84,Reforma,Professional,19.25,0.0,0.0,649.9,0.0,22.0,20.8%
59032.0,526323.66,Reforma,Professional,14.0,0.0,0.0,137.9,1.0,11.0,47.6%
12246.0,144314.4,Reforma,Outros,11.75,0.0,0.0,147.2,0.0,14.0,22.5%
75360.0,276320.0,Diversas,Outros,16.75,0.0,0.0,100.9,1.0,17.0,
27318.0,307839.32,Diversas,Professional,4.0,0.0,0.0,141.3,0.0,28.0,31.6%
32342.0,231785.38,Diversas,Outros,1.25,0.0,0.0,193.6,1.0,17.0,33.2%
33912.0,274436.0,Reforma,Outros,7.25,1.0,0.0,103.1,2.0,19.0,
27632.0,636754.3200000001,Diversas,Professional,1.5,0.0,0.0,56.7,1.0,22.0,35.9%
16328.0,114374.5,Diversas,Outros,2.25,0.0,0.0,269.8,1.0,14.0,25.8%
16328.0,29830.0,Diversas,Outros,1.25,0.0,1.0,82.8,1.0,2.0,
42076.0,213783.76,Diversas,Outros,3.0,0.0,0.0,172.6,0.0,14.0,24.1%
18526.0,247984.64,Reforma,Outros,9.25,0.0,1.0,121.2,0.0,24.0,41.1%
47100.0,268344.4,Diversas,Outros,18.75,0.0,3.0,121.3,1.0,22.0,
73162.0,333160.28,Diversas,Gerente,7.0,0.0,0.0,290.2,1.0,29.0,33.3%
28260.0,329700.0,Diversas,Professional,6.5,0.0,1.0,228.7,0.0,10.0,
34540.0,255125.0,Diversas,Geral,9.75,0.0,5.0,126.5,3.0,33.0,
88862.0,523742.58,Diversas,Gerente,0.25,0.0,0.0,246.3,1.0,23.0,34.4%
25120.0,330833.54000000004,Diversas,Professional,24.75,0.0,0.0,55.5,2.0,13.0,30.2%
49926.0,157970.26,Diversas,Outros,6.75,1.0,0.0,103.8,1.0,16.0,38.9%
21980.0,212735.0,Reforma,Geral,21.0,0.0,0.0,317.5,0.0,12.0,39.7%
135020.0,203773.44,Diversas,Outros,20.75,0.0,0.0,208.7,0.0,32.0,39.8%
24492.0,209400.32,Diversas,Outros,3.0,0.0,2.0,116.0,3.0,18.0,38.9%
97968.0,145560.98,Diversas,Outros,0.5,0.0,0.0,64.7,0.0,6.0,15.0%
71592.0,301637.82,Diversas,Gerente,8.75,0.0,0.0,203.9,2.0,18.0,32.5%
82582.0,464070.02,Diversas,Geral,3.75,,,297.8,2.0,33.0,43.8%
30772.0,229157.2,Diversas,Professional,7.25,0.0,0.0,33.9,2.0,24.0,39.4%
240210.0,282600.0,Diversas,Outros,12.75,0.0,0.0,136.1,0.0,26.0,
71278.0,277767.54000000004,Reforma,Outros,24.25,0.0,0.0,257.1,0.0,7.0,24.9%
48042.0,172605.80000000002,Diversas,Outros,,0.0,0.0,76.0,0.0,15.0,40.8%
30458.0,211736.48,Reforma,Geral,24.0,0.0,0.0,311.5,1.0,12.0,39.4%
33284.0,202715.26,Reforma,Outros,8.5,0.0,0.0,87.9,2.0,34.0,38.5%
36424.0,104728.42,Diversas,Geral,6.75,0.0,0.0,87.9,0.0,16.0,19.2%
54322.0,346781.60000000003,Diversas,Professional,10.5,0.0,0.0,149.1,2.0,19.0,35.4%
53380.0,191474.06,Reforma,Professional,7.5,0.0,0.0,190.3,0.0,13.0,30.6%
105504.0,372259.56,Diversas,Gerente,9.25,0.0,0.0,81.2,1.0,36.0,25.0%
36424.0,157000.0,Diversas,Outros,,0.0,0.0,79.4,0.0,15.0,
70336.0,127031.84000000001,Reforma,Outros,0.75,1.0,3.0,119.3,0.0,12.0,
125600.0,1460100.0,Reforma,Professional,3.0,0.0,0.0,314.8,4.0,15.0,
47728.0,196865.44,Diversas,Gerente,27.75,0.0,0.0,266.5,1.0,16.0,38.5%
101108.0,922500.6000000001,Diversas,Outros,27.75,0.0,0.0,160.6,0.0,23.0,38.1%
31400.0,408598.78,Diversas,Autônomo,5.25,0.0,1.0,162.0,0.0,19.0,33.9%
49612.0,138612.16,Reforma,Outros,0.75,0.0,0.0,318.1,1.0,9.0,26.7%
39878.0,259345.16,Diversas,Geral,13.75,0.0,0.0,106.9,0.0,23.0,37.7%
45216.0,131839.18,Diversas,Gerente,9.5,0.0,0.0,122.5,0.0,10.0,22.1%
42704.0,230601.6,Diversas,Gerente,4.75,0.0,0.0,127.3,1.0,9.0,
65940.0,422534.10000000003,Diversas,Professional,,0.0,0.0,198.1,0.0,21.0,26.9%
31400.0,190503.80000000002,Reforma,Outros,5.0,2.0,0.0,18.1,0.0,1.0,
52124.0,315290.54000000004,Diversas,Geral,0.5,0.0,0.0,151.0,4.0,19.0,28.7%
65940.0,306906.74,Diversas,Professional,1.75,0.0,0.0,126.9,0.0,20.0,31.6%
70336.0,206310.56,Diversas,Geral,6.0,0.0,0.0,175.8,2.0,26.0,35.2%
25120.0,188400.0,Diversas,Gerente,11.25,0.0,0.0,109.6,1.0,19.0,
73476.0,192007.86000000002,Diversas,Outros,,0.0,0.0,207.1,0.0,13.0,39.1%
88548.0,406165.28,Diversas,Geral,1.25,0.0,0.0,304.3,0.0,22.0,37.4%
25120.0,363612.0,Diversas,Outros,,0.0,0.0,170.8,3.0,32.0,
96712.0,257599.32,Diversas,Geral,2.0,0.0,0.0,166.6,2.0,19.0,42.2%
62800.0,555780.0,Reforma,Gerente,8.0,0.0,0.0,323.0,0.0,17.0,
7222.0,126071.0,Reforma,Outros,5.25,0.0,0.0,57.2,1.0,16.0,
55264.0,171321.54,Diversas,Outros,17.75,0.0,0.0,110.9,1.0,17.0,36.9%
102678.0,244351.66,Diversas,Outros,,,,296.4,0.0,15.0,42.2%
68138.0,543075.56,Diversas,Professional,4.0,0.0,0.0,167.1,0.0,36.0,18.3%
78500.0,294867.98000000004,Diversas,Geral,1.5,0.0,0.0,102.1,0.0,22.0,32.5%
50868.0,230790.0,Diversas,Outros,5.0,,,105.9,1.0,8.0,
50868.0,145639.48,Diversas,Outros,11.5,0.0,0.0,177.4,3.0,20.0,41.7%
150406.0,493837.22000000003,Diversas,Outros,16.75,0.0,0.0,238.4,9.0,18.0,40.1%
35482.0,280138.24,Diversas,Gerente,6.5,0.0,0.0,148.0,2.0,27.0,40.5%
21038.0,486806.76,Reforma,Professional,13.25,1.0,0.0,216.6,0.0,19.0,19.5%
58404.0,185875.44,Diversas,Outros,17.5,0.0,0.0,282.1,0.0,22.0,29.8%
76302.0,430936.74,Diversas,Professional,,0.0,0.0,202.0,0.0,20.0,28.5%
42076.0,358421.58,Reforma,Geral,2.0,0.0,0.0,139.8,0.0,20.0,38.8%
55578.0,279007.84,Diversas,Geral,5.5,0.0,0.0,115.9,0.0,19.0,21.9%
66568.0,338074.38,Reforma,Outros,5.25,0.0,0.0,225.7,0.0,12.0,31.5%
52124.0,375208.02,Diversas,Geral,3.25,0.0,0.0,279.1,0.0,35.0,27.3%
75988.0,287617.72000000003,Diversas,Outros,16.5,0.0,0.0,91.3,0.0,17.0,31.5%
27318.0,157219.80000000002,Reforma,Gerente,19.0,1.0,1.0,220.3,0.0,17.0,34.1%
83210.0,289680.7,Diversas,Outros,2.25,0.0,1.0,215.8,0.0,17.0,1.9%
78814.0,224732.94,Diversas,Outros,,1.0,1.0,104.0,1.0,25.0,31.4%
42704.0,213202.86000000002,Reforma,Outros,29.5,1.0,2.0,195.5,1.0,23.0,35.1%
70336.0,178427.36000000002,Diversas,Outros,25.75,0.0,1.0,202.4,0.0,24.0,25.0%
42390.0,268890.76,Diversas,Comissionado,5.75,0.0,0.0,148.4,0.0,37.0,29.5%
39250.0,568497.0,Diversas,Professional,7.0,,0.0,210.8,4.0,26.0,42.9%
28260.0,178295.48,Reforma,Outros,9.25,0.0,0.0,107.9,3.0,33.0,41.1%
37994.0,284342.7,Diversas,Gerente,4.75,0.0,0.0,125.6,2.0,27.0,41.6%
75674.0,182120.0,Diversas,Gerente,11.5,0.0,4.0,39.3,0.0,12.0,
51496.0,289847.12,Diversas,Outros,6.75,0.0,0.0,204.9,3.0,19.0,44.4%
47100.0,312116.0,Diversas,Professional,1.0,0.0,0.0,275.5,2.0,23.0,
58718.0,286440.22000000003,Diversas,Outros,27.5,0.0,2.0,113.9,4.0,35.0,66.3%
11932.0,306752.88,Reforma,Gerente,2.1,1.0,6.0,255.1,1.0,26.0,
80384.0,323463.96,Diversas,Gerente,1.75,,,233.0,3.0,23.0,43.7%
21980.0,308391.96,Reforma,Outros,0.5,0.0,1.0,173.1,0.0,33.0,37.2%
46786.0,138367.24000000002,Reforma,Outros,0.75,0.0,0.0,315.7,1.0,8.0,25.8%
78814.0,316436.64,Diversas,Outros,15.25,0.0,1.0,143.9,0.0,29.0,38.6%
43332.0,139469.38,Reforma,Outros,7.5,0.0,0.0,79.0,1.0,12.0,31.4%
26376.0,171779.98,Diversas,Geral,10.5,0.0,0.0,205.0,1.0,25.0,32.2%
44588.0,234394.72,Diversas,Professional,2.5,0.0,0.0,140.1,2.0,34.0,40.3%
24806.0,166420.0,Diversas,Outros,2.0,0.0,1.0,98.0,0.0,20.0,
61544.0,270677.42,Diversas,Outros,18.0,0.0,0.0,225.9,1.0,22.0,34.8%
37680.0,360534.8,Diversas,Outros,16.75,0.0,1.0,190.2,2.0,15.0,37.7%
28574.0,272495.48000000004,Reforma,Outros,23.0,0.0,0.0,335.8,1.0,47.0,29.4%
56206.0,426779.38,Diversas,Autônomo,1.0,1.0,2.0,141.0,0.0,16.0,40.3%
16956.0,205588.36000000002,Reforma,Geral,1.75,0.0,0.0,43.1,0.0,4.0,36.8%
31400.0,184443.6,Reforma,Outros,15.25,2.0,2.0,196.5,0.0,38.0,
88862.0,374363.36,Diversas,Outros,4.25,0.0,0.0,90.7,2.0,32.0,39.0%
70336.0,395483.0,Diversas,Outros,9.5,0.0,0.0,292.2,1.0,16.0,36.5%
70336.0,349503.98000000004,Diversas,Outros,,0.0,0.0,188.7,1.0,26.0,40.9%
65940.0,433320.0,Diversas,Gerente,16.25,8.0,2.0,155.7,3.0,31.0,
23550.0,253087.14,Reforma,Outros,4.25,0.0,0.0,113.9,0.0,14.0,41.8%
89176.0,646934.2000000001,Diversas,Outros,22.25,0.0,0.0,191.2,0.0,18.0,23.3%
18840.0,269804.5,Reforma,Geral,0.35,2.0,1.0,155.2,4.0,27.0,
113982.0,219800.0,Diversas,Professional,5.0,0.0,0.0,192.1,2.0,18.0,
53380.0,199390.0,Diversas,Outros,8.75,0.0,0.0,48.4,3.0,11.0,
74418.0,332840.0,Diversas,Comissionado,3.35,1.0,0.0,141.7,2.0,38.0,
39564.0,435357.86000000004,Reforma,Professional,14.5,0.0,0.0,139.7,4.0,22.0,35.6%
52124.0,299778.94,Diversas,Outros,6.5,0.0,0.0,189.8,4.0,19.0,39.5%
73790.0,436312.42000000004,Diversas,Outros,13.5,0.0,0.0,112.3,3.0,15.0,41.8%
29202.0,212606.26,Reforma,Outros,4.25,0.0,1.0,245.9,1.0,16.0,36.0%
53380.0,522612.18,Reforma,Autônomo,7.0,0.0,0.0,309.7,0.0,25.0,28.2%
23550.0,261775.52000000002,Diversas,Professional,15.75,0.0,0.0,228.5,0.0,17.0,22.1%
37994.0,205874.1,Diversas,Outros,4.5,0.0,0.0,167.8,0.0,13.0,27.6%
55578.0,239946.24000000002,Diversas,Geral,4.25,0.0,0.0,29.6,5.0,10.0,43.5%
72848.0,424154.34,Diversas,Professional,,0.0,0.0,219.0,0.0,20.0,25.8%
43646.0,296786.52,Diversas,Professional,10.75,0.0,0.0,185.0,0.0,19.0,22.3%
65940.0,344960.4,Diversas,Outros,,0.0,0.0,175.0,1.0,26.0,42.1%
26690.0,196808.92,Diversas,Gerente,13.0,0.0,0.0,119.4,0.0,18.0,30.1%
95142.0,249008.28,Diversas,Geral,0.75,0.0,0.0,154.2,3.0,19.0,41.6%
82268.0,273644.72000000003,Diversas,Outros,,0.0,0.0,131.4,2.0,19.0,
92316.0,504544.62,Diversas,Professional,6.75,0.0,0.0,112.0,3.0,26.0,32.3%
78500.0,301440.0,Diversas,Outros,16.75,0.0,1.0,136.0,0.0,32.0,
45216.0,409236.2,Diversas,Professional,14.75,0.0,1.0,286.4,1.0,18.0,29.2%
32028.0,332563.68,Reforma,Professional,3.25,0.0,0.0,98.0,0.0,35.0,38.4%
34226.0,222258.62,Diversas,Professional,19.25,0.0,1.0,406.2,0.0,11.0,21.6%
47100.0,416960.60000000003,Diversas,Outros,1.75,0.0,3.0,109.3,1.0,20.0,
91060.0,354820.0,Diversas,Outros,1.5,0.0,6.0,117.5,4.0,12.0,
11932.0,199261.26,Reforma,Geral,20.5,0.0,0.0,206.3,0.0,20.0,19.1%
58090.0,224462.90000000002,Diversas,Professional,10.0,0.0,0.0,177.8,1.0,43.0,35.8%
37994.0,227816.42,Diversas,Outros,0.0,0.0,0.0,231.6,0.0,10.0,36.9%
109900.0,1585700.0,Diversas,Professional,4.5,0.0,0.0,194.5,0.0,22.0,
31400.0,168932.0,Diversas,Outros,4.5,0.0,0.0,277.3,0.0,19.0,
62172.0,268743.18,Diversas,Outros,20.75,0.0,0.0,230.6,3.0,41.0,35.3%
76616.0,326063.88,Diversas,Professional,1.5,0.0,0.0,182.5,0.0,25.0,31.6%
50868.0,275321.48000000004,Diversas,Outros,10.0,0.0,0.0,89.6,3.0,10.0,30.4%
62800.0,871350.0,Reforma,Gerente,3.0,0.0,0.0,196.1,0.0,15.0,
43332.0,192218.24000000002,Diversas,Outros,,0.0,0.0,110.7,2.0,19.0,41.0%
28260.0,345739.12,Diversas,Outros,18.25,0.0,2.0,196.0,2.0,16.0,
27946.0,284436.9,Diversas,Geral,18.75,1.0,1.0,209.5,0.0,29.0,
25434.0,114694.78,Reforma,Professional,12.0,0.0,0.0,190.3,0.0,13.0,25.9%
79128.0,651584.54,Reforma,Professional,4.5,0.0,0.0,191.3,0.0,27.0,42.0%
134392.0,138420.62,Reforma,Professional,5.25,0.0,0.0,336.2,5.0,15.0,13.4%
26376.0,153860.0,Reforma,Gerente,13.1,0.0,3.0,43.2,2.0,18.0,
36110.0,219372.96000000002,Diversas,Outros,4.25,0.0,1.0,315.3,0.0,9.0,30.2%
55264.0,303091.64,Diversas,Outros,0.5,0.0,0.0,150.0,1.0,18.0,31.1%
87606.0,490725.48000000004,Diversas,Professional,7.75,0.0,0.0,112.5,2.0,27.0,32.9%
58090.0,300655.0,Diversas,Outros,,2.0,1.0,239.0,2.0,14.0,
31714.0,629064.4600000001,Diversas,Professional,0.25,0.0,0.0,68.2,2.0,23.0,33.2%
46472.0,267754.08,Diversas,Outros,0.75,1.0,0.0,244.6,2.0,25.0,28.8%
29202.0,377007.24,Diversas,Outros,18.5,0.0,1.0,192.2,1.0,15.0,36.1%
89176.0,764882.02,Diversas,Outros,10.25,0.0,0.0,112.9,2.0,25.0,41.2%
56206.0,256023.04,Reforma,Professional,13.5,0.0,3.0,178.8,0.0,13.0,27.2%
78500.0,222940.0,Diversas,Outros,24.75,,1.0,287.8,1.0,31.0,
46786.0,225897.88,Diversas,Outros,11.0,0.0,0.0,235.7,0.0,17.0,35.6%
78186.0,243409.66,Diversas,Outros,9.25,0.0,0.0,121.9,1.0,19.0,42.9%
37680.0,188233.58000000002,Reforma,Outros,23.25,0.0,0.0,120.0,0.0,24.0,36.1%
51496.0,270492.16000000003,Diversas,Geral,2.0,0.0,0.0,128.8,1.0,20.0,22.7%
64370.0,411763.9,Reforma,Autônomo,3.0,1.0,0.0,246.5,1.0,28.0,145.9%
26690.0,196353.62,Diversas,Outros,4.0,0.0,1.0,315.2,0.0,10.0,
31086.0,421849.58,Diversas,Professional,16.75,,1.0,183.0,1.0,31.0,
124030.0,157000.0,Diversas,Outros,7.25,0.0,0.0,54.4,0.0,14.0,
59346.0,155247.88,Diversas,Geral,2.0,0.0,0.0,78.5,1.0,9.0,40.9%
29202.0,315686.18,Diversas,Professional,2.25,0.0,0.0,100.8,0.0,27.0,33.5%
21038.0,260663.96000000002,Reforma,Outros,0.25,1.0,0.0,264.8,0.0,5.0,36.7%
69708.0,574535.22,Reforma,Gerente,6.25,0.0,0.0,319.4,0.0,17.0,45.0%
31714.0,332840.0,Diversas,Outros,13.5,0.0,0.0,221.5,2.0,16.0,40.8%
90746.0,894900.0,Diversas,Professional,15.5,0.0,1.0,261.7,2.0,25.0,
57776.0,218415.26,Diversas,Professional,20.25,0.0,0.0,180.0,0.0,22.0,40.7%
78814.0,765560.26,Reforma,Professional,27.5,0.0,0.0,356.0,1.0,18.0,41.9%
33912.0,271820.38,Diversas,Professional,9.5,0.0,0.0,181.1,0.0,12.0,38.3%
101108.0,189147.32,Diversas,Outros,0.75,0.0,0.0,118.3,1.0,5.0,38.0%
14130.0,144440.0,Reforma,Gerente,4.0,0.0,1.0,124.5,2.0,22.0,
145068.0,549129.48,Diversas,Autônomo,12.5,0.0,0.0,197.8,0.0,5.0,41.6%
87292.0,473665.86000000004,Diversas,Gerente,5.25,0.0,0.0,287.1,0.0,23.0,39.6%
60602.0,374762.14,Diversas,Gerente,15.0,0.0,0.0,240.8,4.0,33.0,39.3%
107702.0,616287.8,Diversas,Professional,19.5,0.0,0.0,197.4,1.0,20.0,35.9%
15700.0,267214.0,Diversas,Professional,1.65,0.0,1.0,84.2,0.0,13.0,
12560.0,185260.0,Diversas,Outros,12.25,2.0,0.0,147.2,0.0,23.0,
38936.0,181878.22,Diversas,Outros,0.5,0.0,0.0,184.4,2.0,13.0,29.0%
13502.0,247111.72,Diversas,Comissionado,3.75,0.0,0.0,131.3,0.0,33.0,33.2%
55578.0,283965.9,Diversas,Geral,0.25,0.0,0.0,71.3,0.0,22.0,38.0%
64684.0,177350.34,Diversas,Outros,24.0,0.0,1.0,229.8,0.0,23.0,28.2%
40192.0,273186.28,Diversas,Geral,13.25,0.0,0.0,141.8,0.0,22.0,37.5%
55264.0,159929.62,Diversas,Professional,6.0,0.0,0.0,240.8,1.0,36.0,37.3%
45530.0,156905.80000000002,Reforma,Outros,1.25,8.0,1.0,222.9,0.0,17.0,49.9%
46158.0,213711.54,Diversas,Professional,5.75,0.0,0.0,247.4,1.0,16.0,21.1%
78500.0,398780.0,Reforma,Professional,15.0,1.0,2.0,299.0,2.0,28.0,
19154.0,274046.64,Reforma,Outros,20.25,0.0,0.0,351.7,0.0,49.0,27.8%
98282.0,936002.6000000001,Diversas,Outros,28.75,0.0,0.0,155.7,0.0,22.0,40.3%
73790.0,187144.0,Diversas,Outros,26.5,0.0,0.0,129.9,0.0,9.0,
49298.0,216298.9,Diversas,Outros,5.5,0.0,0.0,85.0,5.0,17.0,40.3%
52124.0,387934.44,Diversas,Geral,0.5,,2.0,255.1,1.0,30.0,42.6%
64370.0,182273.86000000002,Diversas,Outros,,0.0,0.0,205.7,0.0,12.0,37.6%
47100.0,86350.0,Reforma,Outros,11.5,1.0,1.0,64.7,2.0,3.0,
31400.0,329700.0,Diversas,Outros,13.5,0.0,0.0,211.9,3.0,16.0,
95770.0,568745.06,Diversas,Gerente,11.5,0.0,0.0,191.5,2.0,26.0,45.2%
104248.0,325454.72000000003,Diversas,Geral,4.0,0.0,0.0,177.7,1.0,24.0,33.3%
45216.0,214914.16,Diversas,Professional,6.25,0.0,0.0,264.9,1.0,15.0,22.0%
39878.0,631909.3,Reforma,Geral,0.25,0.0,1.0,342.7,0.0,15.0,40.2%
32970.0,321181.18,Reforma,Professional,5.0,0.0,0.0,91.3,1.0,34.0,36.4%
39250.0,316549.68,Diversas,Professional,10.75,2.0,0.0,184.4,1.0,30.0,28.4%
27632.0,124689.40000000001,Reforma,Geral,0.75,0.0,0.0,106.9,1.0,30.0,36.3%
43960.0,331904.28,Reforma,Professional,8.75,0.0,0.0,259.4,1.0,12.0,35.9%
47100.0,459853.0,Diversas,Outros,18.0,0.0,1.0,258.2,1.0,28.0,
26690.0,126228.0,Reforma,Outros,1.0,0.0,1.0,308.3,0.0,12.0,
