Cliente,Empréstimo,ValorDoBem,Finalidade,Emprego,TempoEmprego,Negativos,Atrasos,TempoCliente,LC-Recente,LC-Atual,RDS
bom pagador,70336.0,300604.76,Diversas,Gerente,5.25,0.0,0.0,77.0,7.0,22.0,38.5%
mau pagador,40506.0,240432.94,Reforma,Outros,2.5,0.0,0.0,30.3,3.0,11.0,29.5%
bom pagador,59346.0,485271.30000000005,Diversas,Gerente,,0.0,0.0,218.0,0.0,18.0,38.9%
bom pagador,79442.0,279139.72000000003,Diversas,Outros,7.5,0.0,0.0,229.9,0.0,19.0,35.4%
bom pagador,38936.0,115150.08,Diversas,Gerente,8.75,0.0,0.0,121.9,0.0,11.0,23.1%
bom pagador,53380.0,256217.72,Diversas,Geral,7.5,0.0,0.0,120.0,1.0,20.0,20.0%
bom pagador,97968.0,553220.9,Diversas,Gerente,12.0,0.0,0.0,172.3,1.0,28.0,43.2%
bom pagador,58718.0,281111.64,Diversas,Geral,0.25,0.0,0.0,67.4,0.0,23.0,36.1%
bom pagador,60916.0,316420.94,Diversas,Outros,,1.0,1.0,225.3,2.0,13.0,38.7%
bom pagador,50240.0,199076.0,Reforma,Geral,4.25,0.0,0.0,126.7,0.0,18.0,
bom pagador,11304.0,360293.02,Reforma,Geral,6.0,0.0,0.0,90.2,0.0,14.0,27.4%
bom pagador,100166.0,260500.68000000002,Diversas,Outros,,,,287.2,0.0,16.0,43.2%
mau pagador,24806.0,236093.46000000002,Reforma,Outros,4.75,0.0,0.0,97.0,0.0,22.0,38.0%
bom pagador,39878.0,294346.74,Diversas,Outros,0.25,0.0,0.0,40.4,1.0,3.0,40.1%
bom pagador,31086.0,282314.26,Diversas,Geral,15.0,0.0,1.0,93.3,0.0,8.0,29.4%
mau pagador,78500.0,474768.0,Diversas,Geral,1.0,1.0,6.0,264.1,3.0,29.0,
bom pagador,34854.0,224120.64,Reforma,Outros,4.0,0.0,1.0,253.2,2.0,16.0,36.5%
mau pagador,65626.0,278389.26,Diversas,Professional,9.0,3.0,0.0,166.3,1.0,65.0,42.9%
bom pagador,62486.0,704207.8,Diversas,Geral,12.5,0.0,0.0,220.0,0.0,32.0,42.5%
bom pagador,64370.0,693582.04,Diversas,Geral,13.25,0.0,0.0,216.9,1.0,34.0,44.8%
bom pagador,60916.0,252531.36000000002,Diversas,Gerente,9.0,2.0,0.0,68.2,2.0,27.0,33.0%
bom pagador,30772.0,283049.02,Reforma,Outros,17.5,0.0,0.0,172.9,0.0,29.0,27.6%
bom pagador,159512.0,340646.04000000004,Reforma,Autônomo,6.25,0.0,0.0,206.8,2.0,35.0,38.8%
bom pagador,158256.0,325897.46,Reforma,Autônomo,9.0,0.0,0.0,211.6,3.0,35.0,42.0%
bom pagador,62800.0,282600.0,Reforma,Outros,8.25,0.0,0.0,184.4,1.0,16.0,
mau pagador,46786.0,240096.96000000002,Reforma,Outros,15.0,0.0,1.0,124.0,5.0,20.0,45.1%
bom pagador,32028.0,289162.60000000003,Diversas,Outros,10.0,1.0,0.0,165.5,6.0,22.0,37.7%
bom pagador,70022.0,882924.04,Reforma,Gerente,2.75,0.0,0.0,183.2,0.0,15.0,26.9%
bom pagador,75046.0,83210.0,Diversas,Outros,17.0,3.0,0.0,129.0,2.0,19.0,
bom pagador,63742.0,96752.82,Diversas,Outros,0.25,0.0,0.0,40.9,1.0,3.0,30.0%
bom pagador,63742.0,339101.16000000003,Diversas,Professional,15.25,0.0,3.0,265.2,0.0,34.0,26.5%
bom pagador,82896.0,207334.2,Diversas,Geral,17.75,0.0,0.0,186.9,2.0,21.0,32.5%
bom pagador,39564.0,226673.46000000002,Reforma,Outros,30.0,0.0,3.0,201.1,0.0,24.0,35.8%
bom pagador,27632.0,191075.28,Diversas,Outros,23.0,0.0,0.0,279.5,3.0,28.0,40.9%
bom pagador,89176.0,552065.38,Diversas,Comissionado,17.5,0.0,0.0,306.0,1.0,31.0,37.3%
mau pagador,18840.0,112726.0,Diversas,Outros,8.5,0.0,1.0,138.4,3.0,6.0,
bom pagador,21980.0,550913.0,Diversas,Outros,8.75,0.0,0.0,221.1,1.0,20.0,
bom pagador,62800.0,334724.0,Diversas,Gerente,24.5,,1.0,316.5,1.0,44.0,
bom pagador,72220.0,330971.7,Diversas,Gerente,0.0,,,231.5,4.0,24.0,41.5%
bom pagador,29830.0,238420.2,Reforma,Outros,0.5,0.0,0.0,101.5,0.0,6.0,37.9%
bom pagador,44588.0,229050.44,Diversas,Professional,19.0,0.0,0.0,198.7,0.0,15.0,23.8%
bom pagador,82268.0,355714.9,Diversas,Outros,5.75,0.0,0.0,91.7,1.0,30.0,38.4%
mau pagador,28260.0,326560.0,Diversas,Professional,3.0,0.0,0.0,53.1,1.0,3.0,
mau pagador,6280.0,146763.6,Reforma,Outros,3.5,0.0,2.0,218.6,1.0,12.0,
bom pagador,77244.0,355589.3,Diversas,Professional,9.25,0.0,1.0,125.1,0.0,19.0,26.1%
bom pagador,10048.0,274015.24,Reforma,Professional,7.0,0.0,0.0,252.5,0.0,12.0,42.9%
bom pagador,27004.0,190701.62,Diversas,Gerente,3.5,0.0,0.0,201.7,0.0,21.0,30.4%
bom pagador,99224.0,138850.80000000002,Diversas,Outros,28.25,0.0,0.0,206.7,0.0,14.0,43.6%
bom pagador,71278.0,620570.76,Diversas,Professional,15.75,,,106.0,0.0,22.0,30.5%
bom pagador,36738.0,267182.60000000003,Reforma,Outros,18.75,0.0,0.0,195.0,0.0,16.0,33.1%
bom pagador,53380.0,212540.32,Reforma,Geral,2.25,0.0,0.0,137.3,0.0,18.0,31.1%
bom pagador,33598.0,291285.24,Diversas,Geral,15.0,0.0,1.0,103.4,0.0,9.0,26.4%
bom pagador,68138.0,293360.78,Diversas,Outros,2.25,0.0,0.0,118.0,1.0,29.0,34.5%
mau pagador,21980.0,102050.0,Diversas,Outros,4.25,0.0,0.0,136.8,1.0,16.0,
bom pagador,28260.0,211843.24000000002,Reforma,Outros,7.5,0.0,0.0,129.4,0.0,16.0,32.0%
mau pagador,26690.0,230947.0,Reforma,Outros,11.75,6.0,1.0,146.6,4.0,11.0,
bom pagador,71906.0,731613.72,Diversas,Professional,3.75,0.0,0.0,302.4,0.0,28.0,38.8%
bom pagador,34540.0,271610.0,Reforma,Geral,26.75,0.0,0.0,171.9,2.0,14.0,
mau pagador,66568.0,333697.22000000003,Diversas,Professional,12.75,0.0,1.0,100.1,0.0,20.0,18.1%
bom pagador,113982.0,137604.22,Diversas,Gerente,6.75,0.0,0.0,58.1,0.0,6.0,31.7%
mau pagador,6594.0,263289.0,Reforma,Outros,8.25,0.0,1.0,125.0,0.0,16.0,
bom pagador,158256.0,204175.36000000002,Diversas,Geral,12.75,0.0,0.0,105.1,1.0,25.0,42.9%
bom pagador,111784.0,514661.7,Diversas,Outros,,0.0,0.0,255.3,3.0,14.0,35.6%
mau pagador,9420.0,93415.0,Diversas,Outros,2.25,0.0,0.0,188.6,0.0,12.0,
bom pagador,42390.0,360519.10000000003,Diversas,Geral,9.75,0.0,0.0,241.5,0.0,12.0,41.1%
bom pagador,79128.0,237286.66,Diversas,Outros,25.75,,1.0,284.7,1.0,29.0,41.9%
bom pagador,50240.0,275371.72000000003,Diversas,Geral,1.25,0.0,0.0,159.4,0.0,25.0,22.6%
bom pagador,105190.0,138103.48,Diversas,Gerente,7.5,0.0,0.0,48.3,0.0,6.0,33.0%
mau pagador,29830.0,215903.26,Reforma,Outros,9.25,0.0,0.0,91.7,0.0,19.0,31.4%
bom pagador,168932.0,255351.08000000002,Reforma,Autônomo,9.75,0.0,0.0,173.8,0.0,20.0,24.7%
mau pagador,34226.0,51386.1,Reforma,Outros,,0.0,0.0,61.8,1.0,2.0,23.2%
bom pagador,88548.0,291580.4,Diversas,Outros,24.5,0.0,1.0,173.8,0.0,20.0,28.9%
bom pagador,52124.0,265728.78,Diversas,Geral,5.25,0.0,0.0,116.9,1.0,20.0,23.3%
bom pagador,40506.0,316336.16000000003,Reforma,Outros,19.75,0.0,0.0,142.7,3.0,23.0,32.5%
bom pagador,26062.0,158406.72,Reforma,Gerente,20.25,0.0,1.0,233.5,1.0,18.0,36.9%
bom pagador,49612.0,495002.16000000003,Diversas,Professional,19.25,0.0,0.0,241.3,0.0,28.0,19.7%
bom pagador,24806.0,210634.34,Reforma,Geral,1.5,0.0,0.0,61.7,0.0,4.0,40.1%
bom pagador,26376.0,201851.76,Diversas,Outros,15.5,0.0,3.0,207.8,0.0,35.0,26.1%
bom pagador,45844.0,232444.78,Diversas,Outros,2.5,0.0,0.0,231.0,0.0,9.0,33.1%
bom pagador,83210.0,213520.0,Diversas,Gerente,14.75,1.0,0.0,91.2,5.0,16.0,
bom pagador,40820.0,79834.5,Diversas,Outros,13.75,,,93.3,2.0,9.0,
mau pagador,104248.0,245045.6,Diversas,Gerente,19.0,2.0,0.0,121.2,0.0,13.0,37.0%
bom pagador,34540.0,191009.34,Diversas,Outros,3.25,0.0,2.0,86.7,0.0,20.0,38.7%
bom pagador,45216.0,211334.56,Diversas,Outros,2.5,0.0,0.0,173.2,0.0,13.0,35.6%
bom pagador,50240.0,524442.8,Reforma,Autônomo,5.75,0.0,0.0,318.3,0.0,25.0,26.9%
bom pagador,35796.0,232410.24000000002,Reforma,Outros,7.0,0.0,0.0,129.9,0.0,16.0,33.0%
bom pagador,55264.0,252477.98,Diversas,Outros,17.25,1.0,0.0,188.9,0.0,21.0,35.5%
bom pagador,33284.0,157706.5,Diversas,Outros,15.75,0.0,0.0,79.2,0.0,12.0,34.6%
bom pagador,53066.0,161863.86000000002,Diversas,Geral,1.0,0.0,0.0,78.3,1.0,8.0,42.6%
bom pagador,36110.0,115935.08,Diversas,Geral,7.0,0.0,1.0,105.4,0.0,16.0,19.0%
bom pagador,86664.0,270561.24,Diversas,Geral,0.0,0.0,0.0,103.6,0.0,24.0,32.8%
bom pagador,56520.0,215090.0,Diversas,Professional,10.25,0.0,0.0,192.8,1.0,41.0,
bom pagador,32342.0,282097.60000000003,Diversas,Geral,16.5,0.0,0.0,89.7,0.0,9.0,22.5%
bom pagador,37680.0,135512.98,Diversas,Outros,8.25,,0.0,152.8,8.0,29.0,36.2%
bom pagador,39564.0,213193.44,Diversas,Gerente,3.25,0.0,0.0,192.2,1.0,17.0,28.3%
mau pagador,21980.0,375230.0,Reforma,Outros,1.0,1.0,0.0,57.3,0.0,8.0,
bom pagador,60602.0,245177.48,Diversas,Outros,5.5,,,116.5,0.0,7.0,39.0%
bom pagador,50554.0,312568.16000000003,Diversas,Outros,5.5,2.0,0.0,56.8,1.0,20.0,22.3%
bom pagador,72220.0,282496.38,Diversas,Professional,8.5,1.0,0.0,143.7,4.0,26.0,34.7%
mau pagador,16956.0,199233.0,Reforma,Professional,5.0,0.0,1.0,202.1,1.0,20.0,
bom pagador,34540.0,217554.9,Diversas,Professional,15.0,0.0,0.0,246.6,3.0,30.0,35.5%
bom pagador,30772.0,165019.56,Diversas,Outros,12.25,0.0,0.0,232.5,1.0,33.0,39.9%
mau pagador,32028.0,330415.92000000004,Reforma,Professional,12.5,0.0,8.0,124.5,0.0,34.0,38.1%
bom pagador,34540.0,109199.78,Diversas,Outros,5.75,0.0,0.0,259.3,0.0,11.0,21.4%
bom pagador,101422.0,142147.80000000002,Diversas,Gerente,3.75,0.0,1.0,212.7,3.0,49.0,41.3%
bom pagador,61858.0,462688.42000000004,Diversas,Geral,11.5,0.0,2.0,227.6,0.0,26.0,45.0%
bom pagador,48984.0,323982.06,Reforma,Professional,7.0,0.0,0.0,265.4,1.0,12.0,35.2%
bom pagador,68766.0,243208.7,Diversas,Professional,10.0,0.0,0.0,194.2,1.0,42.0,39.0%
bom pagador,94200.0,372670.9,Diversas,Gerente,12.0,0.0,0.0,95.0,1.0,34.0,27.2%
bom pagador,55264.0,207516.32,Reforma,Geral,2.25,0.0,0.0,127.6,0.0,17.0,29.9%
bom pagador,70336.0,241736.04,Diversas,Professional,9.75,0.0,0.0,278.0,0.0,19.0,39.7%
bom pagador,58404.0,223549.16,Diversas,Geral,,0.0,0.0,265.0,0.0,22.0,41.2%
bom pagador,53694.0,224654.44,Diversas,Professional,5.0,0.0,1.0,256.8,3.0,34.0,31.8%
bom pagador,103934.0,139350.06,Diversas,Gerente,3.5,0.0,2.0,197.3,3.0,50.0,42.4%
mau pagador,41762.0,184506.4,Reforma,Autônomo,15.25,0.0,0.0,149.1,1.0,10.0,33.0%
bom pagador,48356.0,212750.7,Diversas,Outros,3.0,0.0,0.0,170.5,0.0,14.0,36.6%
bom pagador,63114.0,72128.94,Diversas,Professional,5.75,0.0,0.0,104.1,1.0,18.0,18.5%
bom pagador,41134.0,272373.02,Diversas,Professional,10.0,0.0,0.0,177.3,0.0,11.0,38.8%
bom pagador,102050.0,900985.3200000001,Diversas,Professional,15.75,0.0,1.0,251.0,2.0,28.0,26.3%
bom pagador,67824.0,448128.24,Reforma,Professional,9.75,0.0,0.0,164.4,0.0,24.0,35.4%
bom pagador,151976.0,188400.0,Diversas,Geral,5.5,1.0,,195.7,1.0,16.0,
bom pagador,87292.0,719424.24,Diversas,Professional,0.75,0.0,0.0,300.5,0.0,34.0,43.5%
bom pagador,71906.0,436092.62,Diversas,Gerente,9.0,1.0,0.0,203.8,5.0,18.0,42.1%
bom pagador,56834.0,375679.02,Reforma,Gerente,2.25,0.0,0.0,316.1,1.0,20.0,43.1%
bom pagador,52438.0,240850.56,Diversas,Outros,2.25,,2.0,273.3,0.0,10.0,35.6%
bom pagador,51182.0,360132.88,Diversas,Outros,8.5,0.0,0.0,320.0,1.0,18.0,32.9%
bom pagador,86978.0,224371.84,Diversas,Gerente,13.25,0.0,0.0,87.7,5.0,16.0,35.7%
bom pagador,33598.0,398092.34,Diversas,Autônomo,6.75,0.0,1.0,181.3,0.0,19.0,30.9%
bom pagador,40820.0,241984.1,Diversas,Outros,6.0,0.0,0.0,175.7,2.0,17.0,36.4%
bom pagador,79442.0,273258.5,Diversas,Gerente,4.25,0.0,0.0,251.5,2.0,25.0,31.7%
bom pagador,128112.0,623563.18,Diversas,Gerente,,1.0,0.0,188.6,0.0,24.0,36.4%
mau pagador,47100.0,266900.0,Reforma,Gerente,11.5,0.0,0.0,111.6,0.0,29.0,
bom pagador,21038.0,187172.26,Reforma,Outros,6.25,0.0,0.0,102.1,0.0,17.0,26.2%
bom pagador,112098.0,135101.64,Diversas,Gerente,3.5,0.0,1.0,209.5,3.0,49.0,39.3%
bom pagador,42390.0,231618.96000000002,Diversas,Outros,2.5,0.0,0.0,265.2,0.0,22.0,28.0%
bom pagador,153546.0,216644.30000000002,Diversas,Geral,6.0,0.0,,206.4,1.0,16.0,30.0%
bom pagador,40506.0,273180.0,Diversas,Outros,6.5,0.0,0.0,204.1,3.0,19.0,
bom pagador,53066.0,523937.26,Diversas,Geral,4.75,0.0,0.0,137.2,0.0,20.0,29.2%
mau pagador,10048.0,191540.0,Reforma,Professional,28.0,0.0,4.0,123.6,1.0,24.0,
bom pagador,103306.0,317837.08,Diversas,Geral,2.0,0.0,0.0,183.9,2.0,22.0,35.0%
bom pagador,35482.0,612629.7000000001,Reforma,Geral,0.25,0.0,1.0,358.8,0.0,16.0,41.6%
bom pagador,48356.0,374272.3,Diversas,Geral,5.5,0.0,0.0,267.0,0.0,36.0,30.0%
mau pagador,66568.0,317925.0,Diversas,Outros,1.75,1.0,0.0,46.5,5.0,48.0,
bom pagador,56834.0,226708.0,Diversas,Professional,11.25,0.0,0.0,180.4,0.0,43.0,42.6%
bom pagador,38622.0,145309.78,Diversas,Outros,8.5,,1.0,156.9,9.0,28.0,39.7%
bom pagador,93572.0,588910.14,Diversas,Professional,1.75,0.0,0.0,226.4,1.0,19.0,40.2%
bom pagador,72534.0,314533.8,Diversas,Geral,2.5,0.0,0.0,158.7,0.0,22.0,32.0%
bom pagador,66882.0,502239.86000000004,Diversas,Gerente,15.5,0.0,0.0,167.9,0.0,25.0,33.4%
bom pagador,143498.0,548592.54,Diversas,Autônomo,11.5,0.0,0.0,173.6,0.0,5.0,38.7%
bom pagador,56520.0,354609.62,Diversas,Professional,4.0,0.0,0.0,152.7,1.0,20.0,23.2%
bom pagador,63742.0,284330.14,Diversas,Outros,22.5,0.0,0.0,221.9,2.0,40.0,37.2%
bom pagador,52124.0,159298.48,Diversas,Geral,0.0,0.0,0.0,97.7,2.0,9.0,44.4%
bom pagador,88548.0,584112.22,Reforma,Autônomo,3.25,0.0,0.0,206.2,1.0,17.0,45.3%
bom pagador,70964.0,173880.64,Diversas,Outros,,0.0,1.0,318.5,0.0,18.0,36.1%
bom pagador,21980.0,293247.74,Reforma,Professional,6.0,0.0,0.0,203.0,1.0,23.0,29.7%
bom pagador,125600.0,602848.6,Diversas,Gerente,,1.0,0.0,180.2,0.0,25.0,33.5%
bom pagador,94828.0,123505.62000000001,Diversas,Outros,0.75,1.0,0.0,75.5,0.0,7.0,13.5%
bom pagador,25748.0,329951.2,Diversas,Gerente,1.25,0.0,0.0,83.3,1.0,22.0,38.5%
bom pagador,58404.0,388298.68,Diversas,Geral,0.0,,3.0,244.4,0.0,28.0,42.1%
bom pagador,88862.0,461580.0,Diversas,Professional,11.5,0.0,0.0,163.7,1.0,17.0,
bom pagador,36738.0,199848.44,Diversas,Outros,0.0,1.0,0.0,196.5,1.0,13.0,28.6%
mau pagador,108016.0,532239.42,Diversas,Geral,10.75,0.0,0.0,109.8,4.0,31.0,57.8%
bom pagador,53066.0,178857.54,Reforma,Outros,11.75,0.0,0.0,118.3,1.0,10.0,20.3%
bom pagador,16642.0,253793.64,Reforma,Gerente,10.25,,1.0,214.4,0.0,27.0,36.6%
mau pagador,37680.0,322170.28,Reforma,Outros,6.5,2.0,0.0,101.2,0.0,21.0,
mau pagador,43646.0,268714.92,Diversas,Outros,13.75,0.0,0.0,91.4,0.0,7.0,39.7%
bom pagador,45530.0,96162.5,Diversas,Outros,11.5,,,90.9,2.0,9.0,32.5%
bom pagador,279146.0,283180.9,Diversas,Outros,16.5,0.0,0.0,224.2,0.0,16.0,37.1%
bom pagador,37052.0,95569.04000000001,Diversas,Geral,5.0,0.0,1.0,105.5,0.0,16.0,19.4%
bom pagador,55264.0,129983.44,Diversas,Gerente,19.5,0.0,0.0,91.2,1.0,16.0,25.9%
bom pagador,74732.0,734132.0,Diversas,Professional,2.5,0.0,0.0,308.7,1.0,28.0,37.7%
bom pagador,40820.0,311274.48000000004,Reforma,Professional,8.0,0.0,0.0,264.5,1.0,12.0,
bom pagador,61230.0,479248.78,Reforma,Professional,3.25,0.0,0.0,109.3,0.0,16.0,33.4%
bom pagador,64056.0,215667.76,Diversas,Geral,12.25,0.0,1.0,123.7,0.0,23.0,44.2%
bom pagador,85094.0,243284.06,Diversas,Outros,,1.0,1.0,104.0,1.0,28.0,29.1%
mau pagador,38622.0,295160.0,Diversas,Gerente,41.25,,4.0,215.1,4.0,17.0,
mau pagador,56520.0,504912.0,Reforma,Professional,15.75,0.0,0.0,132.2,1.0,11.0,
bom pagador,117436.0,457027.0,Diversas,Outros,12.5,0.0,0.0,66.3,1.0,35.0,38.6%
bom pagador,9106.0,379004.28,Reforma,Geral,2.5,0.0,0.0,102.9,0.0,13.0,27.9%
bom pagador,37680.0,294396.98000000004,Diversas,Geral,16.75,0.0,1.0,92.7,0.0,8.0,22.5%
bom pagador,82268.0,428861.2,Diversas,Gerente,9.25,2.0,0.0,182.9,4.0,17.0,41.2%
bom pagador,30458.0,170768.9,Reforma,Outros,10.0,0.0,0.0,317.3,1.0,13.0,36.2%
mau pagador,36738.0,213331.6,Reforma,Gerente,3.25,3.0,4.0,205.4,1.0,39.0,
bom pagador,55892.0,355134.0,Diversas,Outros,1.5,0.0,0.0,137.1,2.0,20.0,40.9%
bom pagador,53380.0,403279.62,Diversas,Outros,10.75,0.0,0.0,368.8,0.0,9.0,41.1%
bom pagador,39564.0,283592.24,Reforma,Geral,26.25,0.0,0.0,164.1,2.0,14.0,39.9%
bom pagador,118378.0,645248.02,Reforma,Professional,5.75,0.0,0.0,149.7,0.0,32.0,34.3%
bom pagador,31714.0,268799.7,Diversas,Geral,6.5,1.0,1.0,205.8,3.0,28.0,36.7%
mau pagador,17898.0,265578.06,Diversas,Comissionado,0.1,0.0,0.0,98.3,1.0,17.0,
mau pagador,122460.0,1605054.96,Diversas,Professional,5.25,0.0,0.0,183.9,0.0,20.0,45.7%
bom pagador,18212.0,231744.56,Reforma,Geral,1.0,0.0,0.0,73.7,0.0,4.0,40.3%
bom pagador,80070.0,839968.8400000001,Reforma,Autônomo,5.0,0.0,0.0,241.2,3.0,51.0,37.0%
bom pagador,168618.0,200944.30000000002,Diversas,Geral,12.25,0.0,1.0,94.1,2.0,24.0,40.1%
bom pagador,38936.0,303440.18,Diversas,Outros,2.75,0.0,0.0,98.4,2.0,30.0,43.2%
bom pagador,133450.0,206542.92,Reforma,Geral,,0.0,0.0,321.1,0.0,18.0,15.7%
bom pagador,44588.0,271431.02,Diversas,Outros,2.0,0.0,0.0,240.5,3.0,26.0,31.1%
bom pagador,54636.0,207506.9,Diversas,Gerente,26.75,0.0,0.0,283.4,1.0,16.0,36.0%
bom pagador,221370.0,905927.68,Diversas,Autônomo,9.5,0.0,0.0,229.7,2.0,24.0,30.6%
mau pagador,47100.0,339120.0,Reforma,Outros,0.65,0.0,0.0,387.0,3.0,30.0,
bom pagador,62800.0,414480.0,Diversas,Outros,11.25,0.0,0.0,98.7,3.0,15.0,
bom pagador,51810.0,371009.84,Diversas,Outros,9.5,0.0,0.0,296.8,2.0,18.0,33.2%
mau pagador,50554.0,243036.0,Diversas,Geral,3.75,2.0,2.0,215.4,1.0,52.0,43.2%
bom pagador,78500.0,465599.2,Diversas,Professional,21.25,1.0,0.0,156.9,0.0,23.0,44.7%
mau pagador,28260.0,182983.5,Diversas,Comissionado,5.25,0.0,0.0,82.5,0.0,22.0,32.1%
bom pagador,32028.0,205220.98,Diversas,Gerente,5.25,0.0,0.0,193.7,1.0,17.0,30.6%
bom pagador,63428.0,197779.18000000002,Diversas,Outros,1.0,0.0,0.0,114.2,0.0,17.0,22.1%
mau pagador,31400.0,307092.0,Diversas,Outros,25.5,,10.0,206.7,3.0,27.0,
mau pagador,35482.0,188086.0,Reforma,Gerente,3.25,1.0,0.0,94.5,4.0,11.0,
bom pagador,80070.0,398764.3,Diversas,Geral,1.5,0.0,0.0,290.3,1.0,25.0,39.3%
bom pagador,37680.0,265628.3,Diversas,Geral,4.75,2.0,2.0,200.2,3.0,29.0,39.1%
bom pagador,81326.0,485845.92000000004,Diversas,Professional,8.0,0.0,0.0,102.4,3.0,28.0,31.6%
bom pagador,101422.0,190365.64,Diversas,Outros,0.0,0.0,0.0,111.8,1.0,6.0,38.5%
bom pagador,31400.0,240210.0,Diversas,Geral,5.75,2.0,3.0,185.5,3.0,30.0,
bom pagador,67510.0,587104.64,Diversas,Professional,18.5,0.0,0.0,229.7,1.0,25.0,40.7%
bom pagador,82582.0,250838.90000000002,Diversas,Outros,,1.0,1.0,108.6,2.0,27.0,30.9%
mau pagador,62800.0,296259.0,Diversas,Outros,4.45,0.0,1.0,122.2,0.0,16.0,
bom pagador,31714.0,171459.7,Reforma,Gerente,21.0,0.0,1.0,237.4,0.0,18.0,37.6%
bom pagador,43332.0,394198.74,Reforma,Gerente,2.75,0.0,2.0,161.1,0.0,25.0,40.3%
bom pagador,99852.0,349284.18,Reforma,Outros,6.5,,,115.9,9.0,20.0,42.5%
bom pagador,32970.0,563586.04,Reforma,Geral,5.75,0.0,0.0,184.2,1.0,56.0,33.0%
bom pagador,94828.0,466902.30000000005,Diversas,Outros,13.75,0.0,0.0,241.0,1.0,40.0,43.3%
bom pagador,53694.0,286327.18,Diversas,Gerente,0.75,0.0,0.0,83.1,0.0,16.0,25.8%
bom pagador,37052.0,205779.9,Diversas,Gerente,11.0,0.0,0.0,109.5,1.0,18.0,30.8%
bom pagador,86664.0,295838.24,Diversas,Outros,24.5,1.0,2.0,190.8,1.0,19.0,24.8%
bom pagador,73162.0,346407.94,Diversas,Outros,,0.0,0.0,176.9,2.0,23.0,36.9%
bom pagador,43018.0,128975.5,Diversas,Gerente,7.5,0.0,0.0,135.8,0.0,10.0,24.0%
mau pagador,68766.0,455111.60000000003,Diversas,Outros,13.0,0.0,0.0,262.7,1.0,22.0,
bom pagador,130938.0,343045.0,Diversas,Gerente,16.0,0.0,0.0,188.9,0.0,20.0,38.0%
bom pagador,50868.0,296397.16000000003,Diversas,Geral,1.0,0.0,0.0,168.5,0.0,26.0,23.7%
bom pagador,53694.0,363731.32,Diversas,Professional,14.0,0.0,0.0,249.0,0.0,20.0,24.6%
mau pagador,77558.0,339867.32,Diversas,Outros,0.0,1.0,0.0,48.0,4.0,49.0,48.0%
bom pagador,42390.0,457174.58,Diversas,Professional,3.75,0.0,0.0,292.5,0.0,45.0,35.7%
bom pagador,17898.0,105033.0,Diversas,Outros,0.25,1.0,0.0,18.4,10.0,7.0,31.0%
bom pagador,78500.0,351052.0,Diversas,Outros,5.75,0.0,0.0,96.6,2.0,30.0,
mau pagador,70964.0,324594.36,Diversas,Gerente,11.75,0.0,0.0,260.9,1.0,14.0,29.7%
bom pagador,40192.0,715094.18,Reforma,Professional,11.75,0.0,0.0,226.2,0.0,23.0,30.1%
bom pagador,80698.0,787555.9600000001,Diversas,Outros,9.0,0.0,0.0,103.0,1.0,24.0,41.0%
bom pagador,68138.0,213972.16,Diversas,Geral,5.75,0.0,0.0,168.0,1.0,27.0,38.4%
bom pagador,59032.0,384954.58,Reforma,Gerente,1.5,0.0,0.0,310.3,1.0,20.0,40.4%
bom pagador,86664.0,271823.52,Diversas,Outros,22.0,0.0,0.0,216.2,1.0,29.0,34.2%
bom pagador,36738.0,258271.28,Diversas,Geral,13.0,0.0,0.0,236.2,3.0,37.0,38.1%
bom pagador,52752.0,262802.3,Diversas,Outros,3.5,0.0,0.0,296.3,2.0,16.0,38.6%
bom pagador,69080.0,381060.98000000004,Reforma,Gerente,12.75,0.0,0.0,118.1,2.0,24.0,33.1%
bom pagador,38622.0,247432.0,Diversas,Comissionado,7.75,0.0,0.0,127.8,0.0,35.0,28.3%
bom pagador,25748.0,117078.04000000001,Diversas,Outros,3.75,0.0,0.0,269.3,0.0,12.0,24.2%
bom pagador,270040.0,266900.0,Diversas,Outros,15.5,0.0,0.0,212.6,0.0,16.0,
bom pagador,25434.0,257834.82,Diversas,Comissionado,3.0,0.0,0.0,124.1,0.0,31.0,37.1%
bom pagador,60288.0,362811.3,Diversas,Professional,7.25,0.0,0.0,130.4,1.0,20.0,20.2%
bom pagador,88548.0,503926.04000000004,Diversas,Professional,7.25,0.0,0.0,115.3,2.0,26.0,32.5%
bom pagador,49926.0,491253.0,Diversas,Gerente,1.75,0.0,0.0,214.8,0.0,19.0,39.2%
bom pagador,104248.0,612303.14,Diversas,Professional,21.0,0.0,0.0,178.3,0.0,21.0,40.0%
bom pagador,64684.0,334388.02,Reforma,Outros,5.5,1.0,0.0,207.0,1.0,12.0,28.2%
bom pagador,26062.0,181614.46000000002,Diversas,Outros,3.25,0.0,0.0,98.6,0.0,20.0,37.2%
bom pagador,45530.0,287787.28,Reforma,Geral,24.75,0.0,0.0,165.2,2.0,13.0,39.5%
bom pagador,80384.0,404475.96,Diversas,Geral,2.25,0.0,0.0,312.3,1.0,23.0,36.7%
mau pagador,128426.0,910600.0,Diversas,Professional,30.5,1.0,0.0,231.4,2.0,26.0,
bom pagador,39250.0,405424.24,Diversas,Geral,7.75,0.0,0.0,141.5,0.0,21.0,38.6%
bom pagador,76930.0,111605.02,Reforma,Outros,21.0,0.0,0.0,85.8,1.0,15.0,29.9%
